id_namespace	local_id	persistent_id	creation_time	abbreviation	name	description
https://www.lincsproject.org/	LDG-1145	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1145	2013-10-16T00:00:00+00:00		PI-103 KINOMEscan	For the panel of kinases, the Kd is measured using 11 serial threefold dilutions of PI-103.
https://www.lincsproject.org/	LDG-1165	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1165	2013-10-16T00:00:00+00:00		PKC-412 KINOMEscan	-
https://www.lincsproject.org/	LDG-1214	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1214	2015-04-17T00:00:00+00:00		PLSR model loadings (pMEK and pERK excluded) from analysis of the covariation of molecular signals with cell viability and apoptosis fraction in BRAF(V600E/D) melanoma cell lines	-
https://www.lincsproject.org/	LDG-1213	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1213	2015-04-17T00:00:00+00:00		PLSR model loadings (pMEK and pERK included) from analysis of the covariation of molecular signals with cell viability and apoptosis fraction in BRAF(V600E/D) melanoma cell lines	-
https://www.lincsproject.org/	LDG-1009	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1009	2011-07-15T00:00:00+00:00		PLX-4720 KINOMEscan	For the panel of kinases, the percent of kinase bound by ligand is measured in the presence of PLX-4720 at 10 uM of concentration.
https://www.lincsproject.org/	LDG-1132	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1132	2013-10-16T00:00:00+00:00		PLX-4720 KINOMEscan-2	-
https://www.lincsproject.org/	LDG-1073	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1073	2011-07-15T00:00:00+00:00		PLX-4720 KiNativ -- dose response experiment	-
https://www.lincsproject.org/	LDG-1011	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1011	2011-07-15T00:00:00+00:00		PLX4032 KINOMEscan	For the panel of kinases, the percent of kinase bound by ligand is measured in the presence of PLX4032 at 10 uM of concentration.
https://www.lincsproject.org/	LDG-1075	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1075	2011-07-15T00:00:00+00:00		PLX4032 KiNativ -- dose response experiment	-
https://www.lincsproject.org/	LDG-1396	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1396	2017-12-22T00:00:00+00:00		Palbociclib KINOMEscan	
https://www.lincsproject.org/	LDG-1141	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1141	2013-10-16T00:00:00+00:00		Pazopanib KINOMEscan	For the panel of kinases, the Kd is measured using 11 serial threefold dilutions of Pazopanib.
https://www.lincsproject.org/	LDG-1308	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1308	2016-12-22T00:00:00+00:00		Phosphorylation state and protein levels measured by imaging in BRAF(V600E/D) melanoma cell lines following treatment with combinations of two compounds (immunofluorescence dataset 1 of 4)	
https://www.lincsproject.org/	LDG-1309	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1309	2016-12-22T00:00:00+00:00		Phosphorylation state and protein levels measured by imaging in BRAF(V600E/D) melanoma cell lines following treatment with combinations of two compounds (immunofluorescence dataset 2 of 4)	
https://www.lincsproject.org/	LDG-1311	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1311	2016-12-22T00:00:00+00:00		Phosphorylation state and protein levels measured by imaging in BRAF(V600E/D) melanoma cell lines following treatment with combinations of two compounds (immunofluorescence dataset 4 of 4)	
https://www.lincsproject.org/	LDG-1203	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1203	2015-01-23T00:00:00+00:00		Phosphorylation state and protein levels measured in BRAF(V600E/D) melanoma cell lines monitored by Reverse Phase Protein Arrays (RPPA)	-
https://www.lincsproject.org/	LDG-1204	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1204	2015-01-23T00:00:00+00:00		Phosphorylation state and protein levels measured in BRAF(V600E/D) melanoma cell lines monitored by imaging	-
https://www.lincsproject.org/	LDG-1310	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1310	2016-12-22T00:00:00+00:00		Protein levels measured by imaging in BRAF(V600E/D) melanoma cell lines following treatment with Vemurafenib in combination with chromatin-targeting compounds (immunofluorescence dataset 3 of 4)	
https://www.lincsproject.org/	LDG-1444	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1444	2020-03-02T00:00:00+00:00		Proteomic cellular signatures of kinase inhibitor-induced cardiotoxicity	Drug Toxicity Signature Generation Center (DToxS) at the Icahn School of Medicine at Mount Sinai is an integral part of the NIH Library of Integrated Network-Based Cellular Signatures (LINCS) program. A key aim of DToxS is to generate both proteomic and transcriptomic signatures that cab predict adverse effects, especially cardiotoxicity, of drugs approved by the Food and Drug Administration. Towards this goal, high throughput shot-gun proteomics experiments (317 cell line/drug combinations + 64 HeLa control lysates) have been conducted at the Center for Advanced Proteomics Research at Rutgers-New Jersey Medical School. The integrated proteomic and transcriptomic signatures have been used for computational network analysis to identify cellular signatures of cardiotoxicity that may predict drug-induced toxicity and possible mitigation of such toxicities by mixing different drugs. Both raw and processed proteomics data have been carefully controlled for quality and have been made publicly available via the PRoteomics IDEntifications (PRIDE) database. As such, this broad drug-stimulated proteomic dataset is valuable for the prediction drug toxicities and their mitigation.
https://www.lincsproject.org/	LDG-1045	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1045	2011-11-21T00:00:00+00:00		QL-X-138 KINOMEscan	For the panel of kinases, the percent of kinase bound by ligand is measured in the presence of QL-X-138 at 10 uM of concentration.
https://www.lincsproject.org/	LDG-1182	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1182	2014-06-26T00:00:00+00:00		QL-X-138 KiNativ -- single dose experiment	-
https://www.lincsproject.org/	LDG-1046	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1046	2011-11-21T00:00:00+00:00		QL-XI-92 KINOMEscan	For the panel of kinases, the percent of kinase bound by ligand is measured in the presence of QL-XI-92 at 10 uM of concentration.
https://www.lincsproject.org/	LDG-1292	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1292	2016-03-04T00:00:00+00:00		QL-XII-47 KiNativ -- single dose experiment	-
https://www.lincsproject.org/	LDG-1093	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1093	2013-04-01T00:00:00+00:00		R406 KINOMEscan	For the panel of kinases, the percent of kinase bound by ligand is measured in the presence of R406 at 10 uM of concentration.
https://www.lincsproject.org/	LDG-1126	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1126	2013-10-16T00:00:00+00:00		R406 KINOMEscan-2	-
https://www.lincsproject.org/	LDG-1179	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1179	2014-03-10T00:00:00+00:00		RAF-265 KINOMEscan	-
https://www.lincsproject.org/	LDG-1180	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1180	2014-03-10T00:00:00+00:00		RO-3306 KINOMEscan	For the panel of kinases, the percent of kinase bound by ligand is measured in the presence of RO-3306 at 10 uM of concentration.
https://www.lincsproject.org/	LDG-1411	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1411	2018-06-30T00:00:00+00:00		ReNcell differentiation: Phosphoproteomics during differentiation under basal conditions. Dataset 2 of 3	
https://www.lincsproject.org/	LDG-1410	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1410	2018-06-30T00:00:00+00:00		ReNcell differentiation: Total proteomics during differentiation under basal conditions. Dataset 1 of 3	
https://www.lincsproject.org/	LDG-1412	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1412	2018-06-30T00:00:00+00:00		ReNcell differentiation: Total proteomics during differentiation with small molecule perturbagens. Dataset 3 of 3	
https://www.lincsproject.org/	LDG-1383	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1383	2017-09-29T00:00:00+00:00		Ribociclib KINOMEscan	
https://www.lincsproject.org/	LDG-1155	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1155	2013-10-16T00:00:00+00:00		SB-203580 KINOMEscan	-
https://www.lincsproject.org/	LDG-1008	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1008	2011-07-15T00:00:00+00:00		SB590885 KINOMEscan	For the panel of kinases, the percent of kinase bound by ligand is measured in the presence of SB590885 at 10 uM of concentration.
https://www.lincsproject.org/	LDG-1072	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1072	2011-07-15T00:00:00+00:00		SB590885 KiNativ -- dose response experiment	-
https://www.lincsproject.org/	LDG-1386	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1386	2017-09-29T00:00:00+00:00		SCH772984 KINOMEscan	
https://www.lincsproject.org/	LDG-1143	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1143	2013-10-16T00:00:00+00:00		SGX-523 KINOMEscan	For the panel of kinases, the Kd is measured using 11 serial threefold dilutions of SGX-523.
https://www.lincsproject.org/	LDG-1162	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1162	2013-10-16T00:00:00+00:00		SKI-606 KINOMEscan	-
https://www.lincsproject.org/	LDG-1094	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1094	2013-04-01T00:00:00+00:00		SP600125 KINOMEscan	For the panel of kinases, the percent of kinase bound by ligand is measured in the presence of SP600125 at 10 uM of concentration.
https://www.lincsproject.org/	LDG-1200	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1200	2014-12-10T00:00:00+00:00		Sensitivity measures of MDA-MB-231 and HME-1 cell lines to LINCS Pilot Phase TransCenter Project kinase inhibitors	-
https://www.lincsproject.org/	LDG-1066	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1066	2012-08-10T00:00:00+00:00		Sigma A6730 KINOMEscan	For the panel of kinases, the percent of kinase bound by ligand is measured in the presence of Sigma A6730 at 10 uM of concentration.
https://www.lincsproject.org/	LDG-1005	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1005	2011-07-15T00:00:00+00:00		Sorafenib KINOMEscan	For the panel of kinases, the percent of kinase bound by ligand is measured in the presence of Sorafenib at 10 uM of concentration.
https://www.lincsproject.org/	LDG-1170	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1170	2013-10-16T00:00:00+00:00		Sorafenib KINOMEscan-2	-
https://www.lincsproject.org/	LDG-1070	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1070	2011-07-15T00:00:00+00:00		Sorafenib KiNativ -- dose response experiment	-
https://www.lincsproject.org/	LDG-1157	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1157	2013-10-16T00:00:00+00:00		Sunitinib KINOMEscan	For the panel of kinases, the Kd is measured using 11 serial threefold dilutions of Sunitinib.
https://www.lincsproject.org/	LDG-1217	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1217	2015-08-27T00:00:00+00:00		Synovial Fibroblast 1: Secretion response of primary human synovial fibroblast samples from one healthy and one rheumatoid arthritis donor to a panel of 10 stimuli and 10 small molecule inhibitors	-
https://www.lincsproject.org/	LDG-1218	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1218	2015-08-27T00:00:00+00:00		Synovial Fibroblast 3.1: Secretion response of seven primary human synovial fibroblast samples from healthy and rheumatoid arthritis donors to a panel of 3 stimuli and 5 small molecule inhibitors (replicate 1 of 2)	-
https://www.lincsproject.org/	LDG-1219	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1219	2015-08-27T00:00:00+00:00		Synovial Fibroblast 3.2: Secretion response of seven primary human synovial fibroblast samples from healthy and rheumatoid arthritis-diagnosed donors to a panel of 3 stimuli and 5 small molecule inhibitors (replicate 2 of 2)	-
https://www.lincsproject.org/	LDG-1177	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1177	2013-10-16T00:00:00+00:00		TAE-684 KINOMEscan	-
https://www.lincsproject.org/	LDG-1023	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1023	2011-07-15T00:00:00+00:00		TAK-715 KINOMEscan	For the panel of kinases, the percent of kinase bound by ligand is measured in the presence of TAK-715 at 10 uM of concentration.
https://www.lincsproject.org/	LDG-1152	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1152	2013-10-16T00:00:00+00:00		TG-101348 KINOMEscan	-
https://www.lincsproject.org/	LDG-1208	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1208	2015-04-17T00:00:00+00:00		TGX221 KINOMEscan	For the panel of kinases, the percent of kinase bound by ligand is measured in the presence of TGX221 at 10 uM of concentration.
https://www.lincsproject.org/	LDG-1387	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1387	2017-09-29T00:00:00+00:00		THZ1 KINOMEscan	
https://www.lincsproject.org/	LDG-1146	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1146	2013-10-16T00:00:00+00:00		TKI-258 KINOMEscan	-
https://www.lincsproject.org/	LDG-1003	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1003	2011-07-15T00:00:00+00:00		Tang Mitosis/Apoptosis ver. II	-
https://www.lincsproject.org/	LDG-1004	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1004	2011-10-11T00:00:00+00:00		Tang Proliferation/Mitosis	-
https://www.lincsproject.org/	LDG-1442	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1442	2019-11-12T00:00:00+00:00		Targeted metabolomics profiling data (i.e., peak intensity measurements) after acute exposure of BT-549 cells to DMSO or rapamycin, AZD8055 or Torin2 at two doses (100nM, 1000nM) for 6 hours. 	
https://www.lincsproject.org/	LDG-1291	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1291	2016-05-26T00:00:00+00:00		Taselisib KINOMEscan	For the panel of kinases, the percent of kinase bound by ligand is measured in the presence of Taselisib at 10 uM of concentration.
https://www.lincsproject.org/	LDG-1047	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1047	2011-11-21T00:00:00+00:00		Torin1 KINOMEscan	For the panel of kinases, the percent of kinase bound by ligand is measured in the presence of Torin1 at 10 uM of concentration.
https://www.lincsproject.org/	LDG-1077	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1077	2012-05-09T00:00:00+00:00		Torin1 KiNativ -- single dose experiment	-
https://www.lincsproject.org/	LDG-1048	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1048	2011-11-21T00:00:00+00:00		Torin2 KINOMEscan	For the panel of kinases, the percent of kinase bound by ligand is measured in the presence of Torin2 at 10 uM of concentration.
https://www.lincsproject.org/	LDG-1078	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1078	2012-05-09T00:00:00+00:00		Torin2 KiNativ -- single dose experiment	-
https://www.lincsproject.org/	LDG-1381	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1381	2017-09-29T00:00:00+00:00		Torkinib KINOMEscan	
https://www.lincsproject.org/	LDG-1414	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1414	2018-07-18T00:00:00+00:00		Tyrosine Kinase Inhibitor-induced cardiotoxicity in hiPSC derived cardiomyocytes - Proteomics	
https://www.lincsproject.org/	LDG-1402	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1402	2018-03-20T00:00:00+00:00		Tyrosine Kinase Inhibitor-induced cardiotoxicity in hiPSC derived cardiomyocytes - pilot dataset	
https://www.lincsproject.org/	LDG-1403	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1403	2018-03-20T00:00:00+00:00		Tyrosine Kinase Inhibitor-induced cardiotoxicity in hiPSC derived cardiomyocytes - pilot dataset (qPCR validation)	
https://www.lincsproject.org/	LDG-1105	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1105	2013-06-10T00:00:00+00:00		U87 cells -- High-throughput Secretomic Analysis of Single Cells	High-throughput secretomic analysis of single U87 cells.
https://www.lincsproject.org/	LDG-1106	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1106	2013-06-10T00:00:00+00:00		U937 cells -- High-throughput Secretomic Analysis of Single Cells	High-throughput secretomic analysis of single U937 cells.
https://www.lincsproject.org/	LDG-1175	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1175	2013-10-16T00:00:00+00:00		VX-680 KINOMEscan	-
https://www.lincsproject.org/	LDG-1156	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1156	2013-10-16T00:00:00+00:00		VX-745 KINOMEscan	For the panel of kinases, the Kd is measured using 11 serial threefold dilutions of VX-745.
https://www.lincsproject.org/	LDG-1164	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1164	2013-10-16T00:00:00+00:00		Vandetanib KINOMEscan	For the panel of kinases, the Kd is measured using 11 serial threefold dilutions of Vandetanib.
https://www.lincsproject.org/	LDG-1202	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1202	2015-01-23T00:00:00+00:00		Viability and apoptosis in BRAF(V600E/D) melanoma cell lines monitored by imaging	-
https://www.lincsproject.org/	LDG-1307	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1307	2016-12-22T00:00:00+00:00		Viability and apoptosis measured by imaging in BRAF(V600E/D) melanoma cell lines following treatment with combinations of three compounds (viability/apoptosis dataset 2 of 2)	
https://www.lincsproject.org/	LDG-1306	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1306	2016-12-22T00:00:00+00:00		Viability and apoptosis measured by imaging in BRAF(V600E/D) melanoma cell lines following treatment with combinations of two compounds (viability/apoptosis dataset 1 of 2)	
https://www.lincsproject.org/	LDG-1020	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1020	2011-07-15T00:00:00+00:00		WH-4-023 KINOMEscan	For the panel of kinases, the percent of kinase bound by ligand is measured in the presence of WH-4-023 at 10 uM of concentration.
https://www.lincsproject.org/	LDG-1039	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1039	2011-11-21T00:00:00+00:00		WH-4-025 KINOMEscan	For the panel of kinases, the percent of kinase bound by ligand is measured in the presence of WH-4-025 at 10 uM of concentration.
https://www.lincsproject.org/	LDG-1062	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1062	2012-04-30T00:00:00+00:00		WYE-125132 KINOMEscan	For the panel of kinases, the percent of kinase bound by ligand is measured in the presence of WYE-125132 at 10 uM of concentration.
https://www.lincsproject.org/	LDG-1102	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1102	2013-04-01T00:00:00+00:00		WZ-1-84 KINOMEscan	For the panel of kinases, the percent of kinase bound by ligand is measured in the presence of WZ-1-84 at 10 uM of concentration.
https://www.lincsproject.org/	LDG-1049	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1049	2011-11-21T00:00:00+00:00		WZ-4-145 KINOMEscan	For the panel of kinases, the percent of kinase bound by ligand is measured in the presence of WZ-4-145 at 10 uM of concentration.
https://www.lincsproject.org/	LDG-1050	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1050	2011-11-21T00:00:00+00:00		WZ-7043 KINOMEscan	For the panel of kinases, the percent of kinase bound by ligand is measured in the presence of WZ-7043 at 10 uM of concentration.
https://www.lincsproject.org/	LDG-1051	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1051	2011-11-21T00:00:00+00:00		WZ3105 KINOMEscan	For the panel of kinases, the percent of kinase bound by ligand is measured in the presence of WZ3105 at 10 uM of concentration.
https://www.lincsproject.org/	LDG-1249	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1249	2016-01-20T00:00:00+00:00		WZ3105 KiNativ -- single dose experiment	-
https://www.lincsproject.org/	LDG-1052	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1052	2011-11-21T00:00:00+00:00		WZ4002 KINOMEscan	For the panel of kinases, the percent of kinase bound by ligand is measured in the presence of WZ4002 at 10 uM of concentration.
https://www.lincsproject.org/	LDG-1389	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1389	2017-09-29T00:00:00+00:00		WZ4003 KINOMEscan	
https://www.lincsproject.org/	LDG-1098	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1098	2013-04-01T00:00:00+00:00		XMD-12 KINOMEscan	For the panel of kinases, the percent of kinase bound by ligand is measured in the presence of XMD-12 at 10 uM of concentration.
https://www.lincsproject.org/	LDG-1086	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1086	2013-01-10T00:00:00+00:00		XMD-12 KiNativ -- single dose experiment	-
https://www.lincsproject.org/	LDG-1053	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1053	2011-11-21T00:00:00+00:00		XMD11-50 KINOMEscan	For the panel of kinases, the percent of kinase bound by ligand is measured in the presence of XMD11-50 at 10 uM of concentration.
https://www.lincsproject.org/	LDG-1080	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1080	2013-01-10T00:00:00+00:00		XMD11-50 KiNativ -- single dose experiment	-
https://www.lincsproject.org/	LDG-1054	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1054	2011-11-21T00:00:00+00:00		XMD11-85h KINOMEscan	For the panel of kinases, the percent of kinase bound by ligand is measured in the presence of XMD11-85h at 10 uM of concentration.
https://www.lincsproject.org/	LDG-1081	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1081	2013-01-10T00:00:00+00:00		XMD11-85h KiNativ -- single dose experiment	-
https://www.lincsproject.org/	LDG-1055	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1055	2011-11-21T00:00:00+00:00		XMD13-2 KINOMEscan	For the panel of kinases, the percent of kinase bound by ligand is measured in the presence of XMD13-2 at 10 uM of concentration.
https://www.lincsproject.org/	LDG-1056	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1056	2011-11-21T00:00:00+00:00		XMD14-99 KINOMEscan	For the panel of kinases, the percent of kinase bound by ligand is measured in the presence of XMD14-99 at 10 uM of concentration.
https://www.lincsproject.org/	LDG-1057	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1057	2011-11-21T00:00:00+00:00		XMD15-27 KINOMEscan	For the panel of kinases, the percent of kinase bound by ligand is measured in the presence of XMD15-27 at 10 uM of concentration.
https://www.lincsproject.org/	LDG-1058	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1058	2011-11-21T00:00:00+00:00		XMD16-144 KINOMEscan	For the panel of kinases, the percent of kinase bound by ligand is measured in the presence of XMD16-144 at 10 uM of concentration.
https://www.lincsproject.org/	LDG-1082	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1082	2013-01-10T00:00:00+00:00		XMD16-144 KiNativ -- single dose experiment	-
https://www.lincsproject.org/	LDG-1059	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1059	2011-11-21T00:00:00+00:00		XMD8-85 KINOMEscan	For the panel of kinases, the percent of kinase bound by ligand is measured in the presence of XMD8-85 at 10 uM of concentration.
https://www.lincsproject.org/	LDG-1084	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1084	2013-01-10T00:00:00+00:00		XMD8-85 KiNativ -- single dose experiment	-
https://www.lincsproject.org/	LDG-1060	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1060	2011-11-21T00:00:00+00:00		XMD8-92 KINOMEscan	For the panel of kinases, the percent of kinase bound by ligand is measured in the presence of XMD8-92 at 10 uM of concentration.
https://www.lincsproject.org/	LDG-1085	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1085	2013-01-10T00:00:00+00:00		XMD8-92 KiNativ -- single dose experiment	-
https://www.lincsproject.org/	LDG-1061	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1061	2011-11-21T00:00:00+00:00		ZG-10 KINOMEscan	For the panel of kinases, the percent of kinase bound by ligand is measured in the presence of ZG-10 at 10 uM of concentration.
https://www.lincsproject.org/	LDG-1030	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1030	2011-07-15T00:00:00+00:00		ZM-447439 KINOMEscan	For the panel of kinases, the percent of kinase bound by ligand is measured in the presence of ZM-447439 at 10 uM of concentration.
https://www.lincsproject.org/	LDG-1205	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1205	2015-04-17T00:00:00+00:00		ZSTK474 KINOMEscan	For the panel of kinases, the percent of kinase bound by ligand is measured in the presence of ZSTK474 at 10 uM of concentration.
https://www.lincsproject.org/	LDG-1401	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1401	2018-04-16T00:00:00+00:00		cyc D activation dynamics in MCF10A cells treated with the four core compounds.	MCF10A cells were seeded, allowed to attach overnight in full growth medium, and then treated with the indicated compound for the indicated amount of time. Cells were lysed, and then assayed for either Cyclin D expression or Cleaved PARP (apoptosis). No detectable Cleaved PARP signal was observed in the conditions tested. Tubulin signal was used as loading control.
https://www.lincsproject.org/	LDG-1394	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1394	2017-10-13T00:00:00+00:00		diMN (Exp 3) - ALS and Control (unaffected) diMN cell lines differentiated from iPS cell lines using a short and direct differeintiation protocol - ATAC-seq	ATAC-Seq was carried out on isolated nuclei obtained from induced Pluripotnent Stem Cells (iPSC) cell lines.  These lines were derived from  ALS, SMA and Control (unaffected) individuals (three of each).
https://www.lincsproject.org/	LDG-1393	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1393	2017-10-13T00:00:00+00:00		diMN (Exp 3) - ALS and Control (unaffected) diMN cell lines differentiated from iPS cell lines using a short and direct differeintiation protocol - RNA-seq	Total RNA-Seq was carried out on rRNA depleted RNA obtained from motor neuron lines generated from subject induced pluripotent stem cell (iPSC) lines.  The iPSC lines were derived from 11 ALS and 4 Control (unaffected) individuals, in duplicate. 
https://www.lincsproject.org/	LDG-1339	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1339	2017-05-01T00:00:00+00:00		iMN (Exp 2) - ALS, SMA and Control (unaffected) iMN cell lines differentiated from iPS cell lines using a long differentiation protocol - ATAC-seq	ATAC-Seq was carried out on isolated nuclei obtained from induced Pluripotnent Stem Cells (iPSC) cell lines.  These lines were derived from  ALS, SMA and Control (unaffected) individuals (three of each).
https://www.lincsproject.org/	LDG-1362	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1362			iMN (Exp 2) - ALS, SMA and Control (unaffected) iMN cell lines differentiated from iPS cell lines using a long differentiation protocol - Proteomics	
https://www.lincsproject.org/	LDG-1338	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1338	2017-05-01T00:00:00+00:00		iMN (Exp 2) - ALS, SMA and Control (unaffected) iMN cell lines differentiated from iPS cell lines using a long differentiation protocol - RNA-seq	Total RNA-Seq was carried out on rRNA depleted RNA obtained from motor neuron lines generated from subject induced pluripotent stem cell (iPSC) lines.  The iPSC lines were derived from  4 ALS,  3 SMA and 3 Control (unaffected) individuals, in duplicate. 
https://www.lincsproject.org/	LDG-1363	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1363			iMN (Exp 2) - iMN long Differentiation protocol - Imaging	
https://www.lincsproject.org/	LDG-1297	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1297	2016-09-01T00:00:00+00:00		iPSC (Exp 1) - ALS, SMA and Control (unaffected) subject-derived iPSC lines - RNA-seq	RNA-Seq was carried out on isolated mRNA obtained from induced Pluripotnent Stem Cells (iPSC) cell lines.  These lines were derived from  ALS, SMA and Control (unaffected) individuals (three of each).
https://www.lincsproject.org/	LDG-1298	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1298	2016-09-01T00:00:00+00:00		iPSC (Exp 1) - ALS, SMA and Control (unaffected) subject-derived iPSC lines - SWATH-MS	Defining the human iPSC proteome from 6 genetically diverse backgrounds
https://www.lincsproject.org/	LDG-1296	https://lincsportal.ccs.miami.edu/datasets/view/LDG-1296	2016-09-01T00:00:00+00:00		iPSC (Exp 1) - ALS, SMA and Control (unaffected) subject-derived iPSC lines- ATAC-seq	ATAC-Seq was carried out on isolated nuclei obtained from induced Pluripotnent Stem Cells (iPSC) cell lines.  These lines were derived from  ALS, SMA and Control (unaffected) individuals (three of each).
